LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRH2236	27189	Q9P0M4	IL17C	132014	Q8NFR9	IL17RE	21993849;21993848	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;connectomeDB2020;scConnect;OmniPath
LRH4139	27189	Q9P0M4	IL17C	132014_23765	Q8NFR9_Q96F46	IL17RA_IL17RE	24011563;25204502	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH6722	27190	Q9UHF5	IL17B	55540	Q9NRM6	IL17RB	24011563;10749880;10749887;11058597	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7762	27190	Q9UHF5	IL17B	23765	Q96F46	IL17RA		IUPHAR/BPS;scConnect;OmniPath
LRH5235	3605_112744	Q16552_Q96PD4	IL17A_IL17F	84818_23765	Q8NAC3_Q96F46	IL17RA_IL17RC	24813051	CellChatDB;CellPhoneDB;OmniPath
LRH2360	3605	Q16552	IL17A	84818	Q8NAC3	IL17RC	18684971;19838198;17911633	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH4482	3605	Q16552	IL17A	84818_23765	Q8NAC3_Q96F46	IL17RA_IL17RC	24011563;25204502;19838198;32024054;9367539	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH5618	3605	Q16552	IL17A	23765	Q96F46	IL17RA	11058597;17911633;18684971;19838198;9367539	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0142	3603	Q14005	IL16	928	P21926	CD9	29884309;16144798	ICELLNET;OmniPath
LRH1204	3603	Q14005	IL16	1234	P51681	CCR5	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH1902	3603	Q14005	IL16	2903	Q12879	GRIN2A	10479680;32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH1903	3603	Q14005	IL16	2904	Q13224	GRIN2B	10479680;32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH6010	3603	Q14005	IL16	920	P01730	CD4	10438516;7615501;7910967;1851800;791	CellChatDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6822	3603	Q14005	IL16	3766	P78508	KCNJ10	10479680;32196115	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6823	3603	Q14005	IL16	3761	P48050	KCNJ4	10479680	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH6824	3603	Q14005	IL16	3772	Q99712	KCNJ15	10479680	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6825	3603	Q14005	IL16	2906	O15399	GRIN2D	10479680	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6826	3603	Q14005	IL16	3751	Q9NZV8	KCND2	10479680	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH6827	3603	Q14005	IL16	2905	Q14957	GRIN2C	10479680	CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH6828	3603	Q14005	IL16	3750	Q9NSA2	KCND1	10479680	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH6829	3603	Q14005	IL16	3738	P22001	KCNA3	10479680	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH0402	3601	Q13261	IL15RA	558	P30530	AXL	16308569	CellPhoneDB;OmniPath
LRH0143	3600	P40933	IL15	3560_3561_3601	P14784_P31785_Q13261	IL15RA_IL2RB_IL2RG	15546386;8026467	CellChatDB;ICELLNET;OmniPath
LRH0964	3600	P40933	IL15	3559	P01589	IL2RA	8734356	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH4684	3600	P40933	IL15	3560_3601	P14784_Q13261	IL15RA_IL2RB	16284400;9176231;8026467;7641685;15265897	Cellinker;OmniPath
LRH4912	3600	P40933	IL15	8788	P80370	DLK1	10733486	Cellinker;OmniPath
LRH6244	3600	P40933	IL15	3560	P14784	IL2RB	9176231;8026467;10903799;25416956;8178155;19710453;15265897;23104097	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6246	3600	P40933	IL15	3601	Q13261	IL15RA	17709786;16284400;10903799;8530383;7641685;19710453;15265897;23331499	CellPhoneDB;CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6247	3600	P40933	IL15	3561	P31785	IL2RG	8026467;1526589;11418623;10903799;8178155;19710453;15265897;8568232;9371812;86	CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH7108	3600	P40933	IL15	3560_3561_3600_3601	P14784_P31785_P40933_Q13261	IL15_IL15RA_IL2RB_IL2RG		CellPhoneDB;OmniPath
LRH0956	3596	P35225	IL13	3561	P31785	IL2RG	8920992	CellTalkDB;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH1911	3596	P35225	IL13	124446	Q86XT9	TMEM219	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH4849	3596	P35225	IL13	3566_3597	P24394_P78552	IL13RA1_IL4R	19586918;9013879;11278629;12704343	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH4879	3596	P35225	IL13	3566_3598	P24394_Q14627	IL13RA2_IL4R	11709756;11003391;12704343	CellChatDB;Cellinker;OmniPath
LRH6362	3596	P35225	IL13	3566	P24394	IL4R	11709750;19880493;11709756;12;8920992;7721786;18243101;12704343;8910586	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6363	3596	P35225	IL13	3597	P78552	IL13RA1	19833085;27216177;11278629;9535722;7521688;16413922;18250477;11278620;11867689;17485448;20856220;23390297;21840487;21115385;12401408;7543512;26755705;21469115;23124025;11;20223216;24030977;20510870;14657224;7512720;20406969;21097505;9013879;16243976;18451175;18243101;12223527;26192618;10485906;14610620;24091328;17404308;20184663;15099563;23180781;23331499;12704343;8910586	CellChatDB;CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6364	3596	P35225	IL13	3598	Q14627	IL13RA2	9535722;18250477;11003390;12401408;26755705;11;12704343;20223216;14657224;23331499;21097505;23972995;27629921;12223527;26192618;14610620;20184663;8663118;15099563;26471366;23180781;11003391;18451175;14985454	CellChatDB;CellPhoneDB;CellTalkDB;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7781	3596	P35225	IL13	3566_3596_3597	P24394_P35225_P78552	IL13_IL13RA1_IL4R		CellPhoneDB;OmniPath
LRH5358	3593_51561	P29460_Q9NPF7	IL12B_IL23A	3594_149233	P42701_Q5VWK5	IL12RB1_IL23R	12023369;11114383	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH2386	3593	P29460	IL12B	149233	Q5VWK5	IL23R	17587057;12023369	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH3282	3593	P29460	IL12B	91653	Q9BWV1	BOC	32822567	Cellinker;OmniPath
LRH4871	3593	P29460	IL12B	3594_3595	P42701_Q99665	IL12RB1_IL12RB2	11086056;7843232;26918147;7527811;11940489	Cellinker;OmniPath
LRH5826	3593	P29460	IL12B	3594	P42701	IL12RB1	11086056;7843232;753;7527811;8943050;7911493	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6632	3593	P29460	IL12B	3595	Q99665	IL12RB2	11086056;12;11940480;11940489;8943050	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH4144	3592_246778	P29459_Q8NEV9	IL12A_IL27	9466_3595	Q6UWB1_Q99665	IL12RB2_IL27RA	24743305	Cellinker;ICELLNET;OmniPath
LRH5102	3592_3593	P29459_P29460	IL12A_IL12B	3594_3595	P42701_Q99665	IL12RB1_IL12RB2	9143707;26918147	CellChatDB;CellPhoneDB;ICELLNET;OmniPath
LRH0934	3592	P29459	IL12A	3595	Q99665	IL12RB2	943050;11086056;8943050	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH1015	3592	P29459	IL12A	940	P10747	CD28	7516408	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH6633	3592	P29459	IL12A	3594	P42701	IL12RB1	11086056;12023369;7527811;11114383;23331499;8943050;7911493	CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH3594	3590	Q14626	IL11RA	958	P25942	CD40	32589946	Cellinker;OmniPath
LRH4099	3589	P20809	IL11	3570	P08887	IL6R	26551279	Cellinker;OmniPath
LRH4953	3589	P20809	IL11	3572_3590	P40189_Q14626	IL11RA_IL6ST	7670098;10504396;10948192;9143707	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH6671	3589	P20809	IL11	3572	P40189	IL6ST	9143707;8360477;10948192;9560294	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6811	3589	P20809	IL11	3590	Q14626	IL11RA	26551460;8940087;12740032;23331499;7670098;10504396;10948192	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0579	3588	Q08334	IL10RB	163702	Q8IU57	IFNLR1	12483210;23331499;12974481	HPMR;OmniPath
LRH4184	3588	Q08334	IL10RB	3587	Q13651	IL10RA	9312047;23769803;15985167	Cellinker;HPMR;OmniPath
LRH4185	3588	Q08334	IL10RB	3454	P17181	IFNAR1	23769803	Cellinker;OmniPath
LRH2593	3586	P22301	IL10	3588	Q08334	IL10RB	17208301;11485736;10347215;12974481;11035029;9312047;20462497;12513909;23331499	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2984	3586	P22301	IL10	970	P32970	CD70	9767422	Cellinker;OmniPath
LRH2985	3586	P22301	IL10	939	P26842	CD27	9767422	Cellinker;OmniPath
LRH4080	3586	P22301	IL10	163702	Q8IU57	IFNLR1	27133025	Cellinker;OmniPath
LRH4961	3586	P22301	IL10	3588_3587	Q08334_Q13651	IL10RA_IL10RB	10231374;8248239;11485736;10347215;12974481;11717514;9312047;15032600;7759550;8897595	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH6881	3586	P22301	IL10	3587	Q13651	IL10RA	17208301;15837194;11485736;11717514;26260587;8120391;8248239;21071413;12974481;20462497;8897595;10788470;10231374;11591769;10347215;12513909;9568901;7759550;19161426;23331499	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH7176	3586	P22301	IL10	55423	Q9P1W8	SIRPG		SingleCellSignalR;iTALK;talklr;OmniPath
LRH2303	3549	Q14623	IHH	91653	Q9BWV1	BOC	20519495	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2304	3549	Q14623	IHH	50937	Q4KMG0	CDON	20519495	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5220	3549	Q14623	IHH	6608_8643	Q99835_Q9Y6C5	PTCH2_SMO	25701396	CellChatDB;OmniPath
LRH5225	3549	Q14623	IHH	5727_6608	Q13635_Q99835	PTCH1_SMO	25701396	CellChatDB;OmniPath
LRH5564	3549	Q14623	IHH	8643	Q9Y6C5	PTCH2	29274272;23331499;9811851	CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6529	3549	Q14623	IHH	5727	Q13635	PTCH1	29274272;9811851;11562786;98;23331499;19399989	CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6904	3549	Q14623	IHH	64399	Q96QV1	HHIP	10050855;11435703;11	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH3543	3321	O75054	IGSF3	5738	Q9P2B2	PTGFRN	32589946	Cellinker;OmniPath
LRH3466	84966	Q96ID5	IGSF21	143662	Q8N387	MUC15	32589946	Cellinker;OmniPath
LRH3506	84966	Q96ID5	IGSF21	389434	Q6PHW0	IYD	32589946	Cellinker;OmniPath
LRH3865	84966	Q96ID5	IGSF21	387597	Q71H61	ILDR2	32589946	Cellinker;OmniPath
LRH0702	152404	Q5DX21	IGSF11	64115	Q9H7M9	VSIR	30220083	connectomeDB2020;OmniPath
LRH3538	152404	Q5DX21	IGSF11	255324	Q6UW88	EPGN	32589946	Cellinker;OmniPath
LRH3693	152404	Q5DX21	IGSF11	154790	P0C7M8	CLEC2L	32589946	Cellinker;OmniPath
LRH3090	285313	Q6WRI0	IGSF10	152404	Q5DX21	IGSF11	32822567	Cellinker;OmniPath
LRH3138	285313	Q6WRI0	IGSF10	284021	Q7Z6M3	MILR1	32822567	Cellinker;OmniPath
LRH3184	285313	Q6WRI0	IGSF10	344807	Q6Q8B3	CD200R1L	32822567	Cellinker;OmniPath
LRH3227	285313	Q6WRI0	IGSF10	89886	Q96A28	SLAMF9	32822567	Cellinker;OmniPath
LRH3355	285313	Q6WRI0	IGSF10	4099	P20916	MAG	32822567	Cellinker;OmniPath
LRH4852	3547	Q8N6C5	IGSF1	91	P36896	ACVR1B	11266516	Cellinker;OmniPath
LRH4766	28938	P04430	IGKV1-16	6900	Q02246	CNTN2	12139915	Cellinker;OmniPath
LRH4886	3500_3537	P01857_P0CG04	IGHG1_IGLC1	2215	O75015	FCGR3B	10917521	Cellinker;ICELLNET;OmniPath
LRH4918	3500_3537	P01857_P0CG04	IGHG1_IGLC1	2213	P31994	FCGR2B	10623521	Cellinker;ICELLNET;OmniPath
LRH5292	388555	Q6UXB1	IGFL3	79713	Q9H665	IGFLR1	21454693	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2276	147920	Q6UWQ7	IGFL2	79713	Q9H665	IGFLR1	21454693	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2277	374918	Q6UW32	IGFL1	79713	Q9H665	IGFLR1	21454693	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH3361	347252	Q8WX77	IGFBPL1	1630	P43146	DCC	32822567	Cellinker;OmniPath
LRH3320	3490	Q16270	IGFBP7	80739	O95866	MPIG6B	32822567	Cellinker;OmniPath
LRH0331	3487	P22692	IGFBP4	3481	P01344	IGF2	9722589	CellChatDB;OmniPath
LRH2362	3487	P22692	IGFBP4	8325	Q9H461	FZD8	18528331	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6008	3487	P22692	IGFBP4	4040	O75581	LRP6	18528331	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5517	3486	P17936	IGFBP3	3479	P05019	IGF1	10823924;1383255;11600567;22578544	CellChatDB;OmniPath
LRH0641	3484	P08833	IGFBP1	3479	P05019	IGF1	10350456;22578544	CellChatDB;OmniPath
LRH4092	3482	P11717	IGF2R	1803	P27487	DPP4	26671446	Cellinker;OmniPath
LRH5026	3481	P01344	IGF2	3690_3685	P05106_P06756	ITGAV_ITGB3	28190785;28873464	CellChatDB;Cellinker;OmniPath
LRH5029	3481	P01344	IGF2	3691_3655	P16144_P23229	ITGA6_ITGB4	28190785;28873464	CellChatDB;Cellinker;OmniPath
LRH5539	3481	P01344	IGF2	3480	P08069	IGF1R	27102148;22810696;11867533;9972281;14604834;20980691;23331499	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH5671	3481	P01344	IGF2	3643	P06213	INSR	972;9722981;9281335	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5843	3481	P01344	IGF2	3482	P11717	IGF2R	2964083;17850746;7797478;11867533;11502794;18046459;2852162;14604834;20980691;9722981	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7157	3481	P01344	IGF2	390212	Q8TDT2	GPR152		CellPhoneDB;OmniPath
LRH3908	3480	P08069	IGF1R	2690	P10912	GHR	17570479;25211187;31100495	Cellinker;OmniPath
LRH5458	3480	P08069	IGF1R	1956	P00533	EGFR	15253384;17047074	Cellinker;OmniPath
LRH1831	3479	P05019	IGF1	3482	P11717	IGF2R	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH5027	3479	P05019	IGF1	3690_3685	P05106_P06756	ITGAV_ITGB3	28190785;28873464	CellChatDB;Cellinker;OmniPath
LRH5028	3479	P05019	IGF1	3691_3655	P16144_P23229	ITGA6_ITGB4	28190785;28873464	CellChatDB;CellPhoneDB;Cellinker;OmniPath
LRH5918	3479	P05019	IGF1	3643	P06213	INSR	32196115;23518924	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH6009	3479	P05019	IGF1	3480	P08069	IGF1R	185;2877871;19029956;11287679;21645859;21071413;21798082;14604834;1852007;19258508;8408032;23331499;23675206;12067807;8452530	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH3651	57722	Q8TDY8	IGDCC4	151056	Q6P1J6	PLB1	32589946	Cellinker;OmniPath
LRH3398	9543	Q8IVU1	IGDCC3	286676	Q86SU0	ILDR1	32822567	Cellinker;OmniPath
LRH2729	3467	P05000	IFNW1	3455	P48551	IFNAR2	11278538;21854986	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2730	3467	P05000	IFNW1	3454	P17181	IFNAR1	18;1834641;11278538	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2870	3467	P05000	IFNW1	3440_3454_3455	P01563_P17181_P48551	IFNA2_IFNAR1_IFNAR2	9208871	CellPhoneDB;OmniPath
LRH4850	3467	P05000	IFNW1	3454_3455	P17181_P48551	IFNAR1_IFNAR2	1834641;11278538;15032600	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH0795	101180976	K9M1U5	IFNL4	3588	Q08334	IL10RB	26134097	connectomeDB2020;OmniPath
LRH0796	101180976	K9M1U5	IFNL4	163702	Q8IU57	IFNLR1	26134097	connectomeDB2020;OmniPath
LRH2588	282617	Q8IZI9	IFNL3	163702	Q8IU57	IFNLR1	12469119;17208301;12974481;23331499	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2597	282617	Q8IZI9	IFNL3	3588	Q08334	IL10RB	17208301;12974481;12;12469119;23331499	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2865	282617	Q8IZI9	IFNL3	3588_163702	Q08334_Q8IU57	IFNLR1_IL10RB	12469119;9208871	CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH7767	282617	Q8IZI9	IFNL3	3588_163702_282617	Q08334_Q8IU57_Q8IZI9	IFNL3_IFNLR1_IL10RB		CellPhoneDB;OmniPath
LRH2595	282616	Q8IZJ0	IFNL2	163702	Q8IU57	IFNLR1	17208301;12974481;12;12469119;23331499	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2596	282616	Q8IZJ0	IFNL2	3588	Q08334	IL10RB	17208301;12974481;12;12469119;23331499	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2863	282616	Q8IZJ0	IFNL2	3588_163702	Q08334_Q8IU57	IFNLR1_IL10RB	12469119;9208871	CellPhoneDB;ICELLNET;OmniPath
LRH2592	282618	Q8IU54	IFNL1	163702	Q8IU57	IFNLR1	17208301;12974481;12;12469119;23331499	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2594	282618	Q8IU54	IFNL1	3588	Q08334	IL10RB	12469119;17208301;12974481;23331499	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2864	282618	Q8IU54	IFNL1	3588_163702	Q08334_Q8IU57	IFNLR1_IL10RB	12469119;9208871	CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH0027	56832	Q9P0W0	IFNK	3454	P17181	IFNAR1	22410872;23331499;17208301	IUPHAR/BPS;connectomeDB2020;scConnect;OmniPath
LRH0028	56832	Q9P0W0	IFNK	3455	P48551	IFNAR2	22410872;23331499;17208301	IUPHAR/BPS;connectomeDB2020;OmniPath
LRH2869	56832	Q9P0W0	IFNK	3440_3454_3455	P01563_P17181_P48551	IFNA2_IFNAR1_IFNAR2	9208871	CellPhoneDB;OmniPath
LRH3025	56832	Q9P0W0	IFNK	3454_3455	P17181_P48551	IFNAR1_IFNAR2	11514542;9208871	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH3029	3460	P38484	IFNGR2	2057	P19235	EPOR	9030561	Cellinker;OmniPath
LRH3160	3459	P15260	IFNGR1	2204	P24071	FCAR	32822567	Cellinker;OmniPath
LRH2800	3458	P01579	IFNG	3460	P38484	IFNGR2	7514165;77;12915721;15143187;16237089;29145629;1396683;8550631;7510216;20304997;16467876;7615558;7617032;7673114;15530433;18988627;10986460;10811850;18591661;9111318;8631301;23331499;12438563	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2866	3458	P01579	IFNG	3458_3459	P01579_P15260	IFNG_IFNGR1	9208871	CellPhoneDB;OmniPath
LRH3912	3458	P01579	IFNG	4352	P40238	MPL	30803992	Cellinker;OmniPath
LRH4905	3458	P01579	IFNG	3459_3460	P15260_P38484	IFNGR1_IFNGR2	23898330;10811850;7673114;10986460;15032600;11250200;12165521	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH6700	3458	P01579	IFNG	3459	P15260	IFNGR1	7514165;12915721;15143187;16237089;29145629;12165521;1396683;8550631;7510216;11250200;10860730;20304997;16467876;16110316;7615558;7617032;7673114;15530433;18988627;10986460;23898330;10811850;18591661;9111318;8631301;23331499;12438563	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH1101	338376	Q86WN2	IFNE	3454	P17181	IFNAR1	32196115;22410872	CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRH1102	338376	Q86WN2	IFNE	3455	P48551	IFNAR2	32196115;22410872	CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRH1924	338376	Q86WN2	IFNE	84059	Q8WXG9	ADGRV1	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH2868	338376	Q86WN2	IFNE	3440_3454_3455	P01563_P17181_P48551	IFNA2_IFNAR1_IFNAR2	9208871	CellPhoneDB;OmniPath
LRH3024	338376	Q86WN2	IFNE	3454_3455	P17181_P48551	IFNAR1_IFNAR2	23449591;9208871	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH2871	3456	P01574	IFNB1	3440_3454_3455	P01563_P17181_P48551	IFNA2_IFNAR1_IFNAR2	9208871	CellPhoneDB;OmniPath
LRH4956	3456	P01574	IFNB1	3454_3455	P17181_P48551	IFNAR1_IFNAR2	11278538;1834641;10395669;15032600	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH6594	3456	P01574	IFNB1	3454	P17181	IFNAR1	10049744;29311663;7592797;7623815;8181059;18;18988627;23331499;1834641;11278538	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6595	3456	P01574	IFNB1	3455	P48551	IFNAR2	10395669;7623815;10395660;8181059;1;23331499;11278538	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH4700	3455	P48551	IFNAR2	2065	P21860	ERBB3	14647452	Cellinker;OmniPath
LRH4701	3454	P17181	IFNAR1	2065	P21860	ERBB3	14647451	Cellinker;OmniPath
LRH0954	3445	P32881	IFNA8	3455	P48551	IFNAR2	8969169;10395669	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2260	3445	P32881	IFNA8	3454	P17181	IFNAR1	7592797;21856167	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH4398	3445	P32881	IFNA8	3454_3455	P17181_P48551	IFNAR1_IFNAR2	8969169;21856167;15032600	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH7166	3445	P32881	IFNA8	390212	Q8TDT2	GPR152		CellPhoneDB;OmniPath
LRH7655	3445	P32881	IFNA8	3440_3454_3455	P01563_P17181_P48551	IFNA2_IFNAR1_IFNAR2		CellPhoneDB;OmniPath
LRH2246	3444	P01567	IFNA7	3454	P17181	IFNAR1	21856167	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH2251	3444	P01567	IFNA7	3455	P48551	IFNAR2	21856167	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH4390	3444	P01567	IFNA7	3454_3455	P17181_P48551	IFNAR1_IFNAR2	21856167;15032600	CellChatDB;Cellinker;ICELLNET;OmniPath
